order_id,order_rating,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,time_taken_min
0x3f28,3.8,2022-03-12,18:30,18:45,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,32
0x4d57,4.6,2022-03-12,0.916666667,22:15,Stormy,Jam,1,Snack,scooter,0.0,No,17
0x12f0,4.7,2022-03-12,21:15,21:20,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,32
0x6d6d,5.0,2022-03-12,19:40,19:55,Stormy,Jam,2,Meal,scooter,1.0,No,24
0x1667,5.0,2022-03-12,20:35,20:40,Windy,Jam,1,Drinks,scooter,1.0,No,25
0x21bc,5.0,2022-03-12,21:10,21:20,Cloudy,Jam,0,Snack,motorcycle,1.0,Yes,45
0x7a33,4.9,2022-03-12,18:10,18:20,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,26
0x2474,4.6,2022-03-12,21:55,0.916666667,Cloudy,Jam,2,Snack,scooter,1.0,No,47
0x3495,4.4,2022-03-12,21:15,21:30,Stormy,Jam,1,Drinks,motorcycle,0.0,No,42
0x92c5,3.8,2022-03-12,20:10,20:15,Windy,Jam,1,Snack,motorcycle,2.0,No,38
0x4e64,5.0,2022-03-12,23:10,23:25,Stormy,Low,1,Snack,motorcycle,1.0,No,17
0xb8b7,4.6,2022-03-12,20:35,20:40,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,53
0x304a,3.5,2022-03-12,22:30,22:45,Sunny,Low,2,Drinks,scooter,1.0,No,34
0x8ef6,4.8,2022-03-12,21:20,21:30,Sunny,Jam,0,Meal,motorcycle,0.0,No,16
0x6dfb,4.8,2022-03-12,18:40,18:50,Fog,Medium,0,Drinks,motorcycle,1.0,No,39
0x925e,4.7,2022-03-12,20:50,20:55,Fog,Jam,0,Snack,motorcycle,3.0,No,48
0x8683,3.6,2022-03-12,23:10,23:15,Cloudy,Low,1,Drinks,motorcycle,1.0,No,35
0x9f8b,4.3,2022-03-12,20:55,0.875,Stormy,Jam,0,Meal,motorcycle,1.0,No,38
0x102f,5.0,2022-03-12,18:50,18:55,Stormy,Medium,2,Meal,motorcycle,1.0,No,26
0xb425,4.9,2022-03-12,21:15,21:30,Sunny,Jam,0,Buffet,motorcycle,1.0,No,37
0x70ee,4.7,2022-03-12,23:40,23:50,Fog,Low,2,Snack,motorcycle,1.0,No,27
0x82a0,4.4,2022-03-12,18:50,18:55,Sunny,Medium,0,Snack,motorcycle,1.0,No,33
0x2e33,4.9,2022-03-12,23:25,23:30,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,20
0x9408,4.6,2022-03-12,18:35,18:40,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,42
0x495b,4.2,2022-03-12,21:50,0.916666667,Windy,Jam,1,Buffet,motorcycle,1.0,No,40
0xa95e,4.9,2022-03-12,17:50,17:55,Sunny,Medium,2,Buffet,scooter,0.0,No,26
0x2f5f,4.8,2022-03-12,23:55,24:10:00,Windy,Low,1,Buffet,scooter,1.0,No,12
0xa39d,3.5,2022-03-12,21:45,0.916666667,Windy,Jam,1,Meal,motorcycle,1.0,No,40
0x830f,4.7,2022-03-12,18:30,18:40,Sunny,Medium,0,Meal,motorcycle,0.0,No,33
0x1543,4.7,2022-03-12,17:30,17:45,Windy,Medium,2,Buffet,electric_scooter,0.0,No,20
0x5efa,3.8,2022-03-12,23:20,23:25,Cloudy,Low,1,Drinks,scooter,0.0,No,37
0x6844,4.5,2022-03-12,17:30,17:45,Sunny,Medium,0,Buffet,motorcycle,1.0,No,16
0x4549,4.6,2022-03-12,17:40,17:45,Windy,Medium,0,Buffet,motorcycle,1.0,No,37
0xa072,4.1,2022-03-12,20:30,20:45,Fog,Jam,2,Snack,scooter,1.0,No,36
0x2e5c,4.8,2022-03-12,17:15,17:20,Fog,Medium,1,Meal,motorcycle,1.0,No,39
0x48cb,3.7,2022-03-12,19:25,19:40,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,33
0x13dd,4.3,2022-03-12,20:10,20:20,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,36
0x9b9e,4.5,2022-03-12,0.791666667,19:05,Stormy,Medium,2,Snack,scooter,1.0,No,36
0x5590,4.4,2022-03-12,19:25,19:30,Windy,Jam,1,Snack,motorcycle,1.0,No,31
0x3bb5,4.7,2022-03-12,22:55,23:05,Sandstorms,Low,0,Meal,motorcycle,1.0,No,20
0x7899,4.7,2022-03-12,17:40,17:45,Stormy,Medium,1,Meal,motorcycle,1.0,No,26
0xb2a4,4.3,2022-03-12,23:50,24:05:00,Fog,Low,0,Meal,motorcycle,2.0,No,42
0x23ed,3.5,2022-03-12,17:10,17:20,Stormy,Medium,1,Meal,scooter,0.0,No,34
0x582e,4.2,2022-03-12,23:45,23:50,Fog,Low,0,Snack,motorcycle,1.0,No,36
0x5329,4.7,2022-03-12,22:35,22:45,Windy,Low,1,Drinks,scooter,1.0,No,18
0xbe40,4.9,2022-03-12,17:45,17:55,Sunny,Medium,1,Drinks,scooter,1.0,No,26
0xb053,4.9,2022-03-12,20:30,20:35,Windy,Jam,1,Meal,scooter,1.0,No,16
0x24f6,4.8,2022-03-12,17:40,17:45,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,31
0x9f80,4.9,2022-03-12,19:10,19:15,Windy,Jam,1,Snack,scooter,1.0,No,26
0xa89e,5.0,2022-03-12,23:20,23:25,Cloudy,Low,1,Snack,motorcycle,1.0,No,25
0x4ee9,4.8,2022-03-12,19:20,19:35,Fog,Jam,2,Meal,motorcycle,1.0,No,32
0x4ed2,4.7,2022-03-12,20:30,20:40,Sandstorms,Jam,2,Meal,scooter,0.0,No,22
0x89de,4.8,2022-03-12,18:45,18:55,Fog,Medium,0,Snack,motorcycle,0.0,No,33
0x82a3,4.6,2022-03-12,21:55,0.916666667,Sandstorms,Jam,2,Buffet,scooter,1.0,No,23
0xb21f,4.8,2022-03-12,21:40,21:55,Stormy,Jam,1,Meal,scooter,0.0,No,26
0x929b,3.6,2022-03-12,19:45,19:50,Stormy,Jam,1,Meal,scooter,0.0,No,33
0x11e3,4.7,2022-03-12,1,24:15:00,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,23
0x8d11,4.6,2022-03-12,17:55,18:05,Windy,Medium,2,Meal,electric_scooter,1.0,No,20
0x416d,4.9,2022-03-12,23:20,23:25,Sunny,Low,1,Snack,scooter,0.0,No,16
0x6aca,4.8,2022-03-12,21:10,21:20,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,19
0x2a62,4.4,2022-03-12,21:55,0.916666667,Stormy,Jam,0,Snack,motorcycle,0.0,No,54
0x206c,5.0,2022-03-12,0.916666667,22:05,Sunny,Jam,2,Buffet,scooter,1.0,No,20
0x543e,4.6,2022-03-12,23:20,23:30,Stormy,Low,1,Buffet,motorcycle,1.0,No,27
0x1123,4.8,2022-03-12,17:15,17:25,Sunny,Medium,1,Drinks,motorcycle,1.0,No,22
0x4841,4.8,2022-03-12,22:45,22:55,Windy,Low,0,Drinks,motorcycle,1.0,No,24
0xa426,4.9,2022-03-12,22:15,22:20,Stormy,Low,1,Buffet,scooter,1.0,No,24
0x549d,4.9,2022-03-12,19:10,19:15,Cloudy,Jam,2,Drinks,scooter,1.0,No,45
0x5ec6,4.1,2022-03-12,20:45,20:55,Sunny,Jam,0,Meal,motorcycle,1.0,No,37
0x27f0,4.8,2022-03-12,22:50,0.958333333,Windy,Low,0,Meal,motorcycle,0.0,No,28
0x492f,5.0,2022-03-12,0.916666667,22:05,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,28
0x5d14,4.6,2022-03-12,19:55,20:10,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,27
0x2903,4.9,2022-03-12,18:40,18:45,Stormy,Medium,1,Buffet,motorcycle,1.0,No,28
0x9f56,4.5,2022-03-12,18:50,18:55,Windy,Medium,2,Buffet,electric_scooter,1.0,No,27
0x73cc,4.4,2022-03-12,22:40,22:55,Cloudy,Low,2,Drinks,scooter,1.0,No,34
0x77f,4.1,2022-03-12,18:55,19:05,Fog,Medium,1,Meal,scooter,1.0,No,41
0xf8d,4.8,2022-03-12,17:50,0.75,Cloudy,Medium,2,Snack,scooter,0.0,No,32
0x85e0,3.8,2022-03-12,20:20,20:25,Windy,Jam,2,Meal,motorcycle,2.0,No,33
0x7081,4.8,2022-03-12,19:10,19:15,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,24
0xba47,4.7,2022-03-12,18:35,18:40,Cloudy,Medium,0,Snack,motorcycle,1.0,No,36
0xafa7,4.7,2022-03-12,20:40,20:45,Stormy,Jam,2,Buffet,scooter,1.0,No,25
0x454f,4.5,2022-03-12,17:35,17:50,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,28
0x504c,4.7,2022-03-12,18:40,18:50,Fog,Medium,1,Buffet,scooter,0.0,No,29
0xbdac,4.7,2022-03-12,0.958333333,23:10,Stormy,Low,2,Snack,electric_scooter,1.0,No,29
0xa477,4.8,2022-03-12,20:40,20:50,Fog,Jam,0,Meal,motorcycle,0.0,No,42
0xb0fb,4.1,2022-03-12,18:35,18:45,Fog,Medium,2,Buffet,scooter,0.0,No,42
0xbd61,4.7,2022-03-12,23:25,23:35,Stormy,Low,1,Meal,scooter,1.0,No,16
0x94db,4.7,2022-03-12,21:25,21:40,Stormy,Jam,2,Drinks,scooter,0.0,No,25
0x12d3,4.7,2022-03-12,19:30,19:40,Fog,Jam,0,Buffet,motorcycle,0.0,No,42
0x43e2,4.6,2022-03-12,18:40,18:50,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,22
0x9a6d,4.8,2022-03-12,17:15,17:25,Sandstorms,Medium,2,Meal,scooter,1.0,No,22
0x1a2c,4.0,2022-03-12,0.833333333,20:10,Fog,Jam,2,Meal,scooter,0.0,No,40
0x76b4,4.5,2022-03-12,22:20,22:25,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,18
0xb6c5,4.8,2022-03-12,20:25,20:40,Sunny,Jam,2,Meal,motorcycle,1.0,No,14
0x382c,4.5,2022-03-12,22:20,22:35,Fog,Low,1,Snack,scooter,1.0,No,25
0xb37c,4.7,2022-03-12,19:45,0.833333333,Sunny,Jam,1,Snack,scooter,1.0,No,19
0xabfc,4.3,2022-03-12,23:15,23:20,Fog,Low,2,Buffet,scooter,0.0,No,35
0x58a6,4.7,2022-03-12,0.875,21:05,Cloudy,Jam,0,Snack,motorcycle,2.0,No,53
0xb264,4.6,2022-03-12,0.916666667,22:05,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,39
0xb73d,4.7,2022-03-12,23:55,24:05:00,Stormy,Low,0,Meal,motorcycle,0.0,No,16
0x8288,4.5,2022-03-12,23:55,24:05:00,Cloudy,Low,1,Snack,scooter,1.0,No,23
0x665b,5.0,2022-03-12,17:20,17:35,Fog,Medium,2,Buffet,scooter,0.0,No,34
0xa1d3,4.9,2022-03-12,23:15,23:30,Stormy,Low,2,Drinks,scooter,1.0,No,13
0x57ef,4.9,2022-03-12,0.75,18:05,Stormy,Medium,0,Drinks,motorcycle,1.0,No,20
0xb4b7,4.7,2022-03-12,21:35,21:50,Fog,Jam,0,Meal,motorcycle,1.0,No,41
0x7937,4.8,2022-03-12,17:15,17:20,Stormy,Medium,2,Meal,scooter,1.0,No,21
0x79e1,4.8,2022-03-12,19:25,19:40,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,28
0x197e,4.9,2022-03-12,18:30,18:35,Sunny,Medium,2,Snack,electric_scooter,1.0,No,13
0xa07,4.9,2022-03-12,23:50,23:55,Windy,Low,2,Buffet,electric_scooter,1.0,No,16
0x8256,4.6,2022-03-12,0.791666667,19:15,Windy,Medium,2,Drinks,scooter,0.0,No,22
0x9cb6,4.9,2022-03-12,17:15,17:20,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,23
0xaae5,4.9,2022-03-12,23:45,23:50,Sunny,Low,0,Buffet,motorcycle,1.0,No,27
0x8d5e,4.7,2022-03-12,21:55,0.916666667,Sunny,Jam,1,Drinks,motorcycle,1.0,No,17
0x43e8,4.3,2022-03-12,18:30,18:40,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,37
0x396b,4.6,2022-03-12,20:15,20:30,Stormy,Jam,0,Buffet,motorcycle,1.0,No,45
0x7034,4.5,2022-03-12,18:50,18:55,Windy,Medium,2,Meal,scooter,1.0,No,34
0x737e,4.8,2022-03-12,20:50,20:55,Stormy,Jam,0,Drinks,motorcycle,1.0,No,28
0x61c7,4.9,2022-03-12,19:25,19:35,Windy,Jam,1,Drinks,motorcycle,1.0,No,17
0x68e0,4.0,2022-03-12,21:30,21:35,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,39
0xa7bd,4.7,2022-03-12,0.875,21:15,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,28
0x2fa1,4.6,2022-03-12,21:55,22:10,Windy,Jam,1,Snack,scooter,1.0,No,30
0x8d04,4.9,2022-03-12,21:45,21:55,Fog,Jam,1,Snack,scooter,1.0,No,33
0xb670,4.5,2022-03-12,23:45,1,Stormy,Low,0,Meal,motorcycle,1.0,No,28
0x2852,4.2,2022-03-12,20:55,21:05,Sunny,Jam,0,Drinks,motorcycle,0.0,No,37
0x5cf0,5.0,2022-03-12,20:15,20:25,Sunny,Jam,1,Snack,motorcycle,0.0,No,10
0x92bc,5.0,2022-03-12,17:45,17:55,Sunny,Medium,0,Meal,motorcycle,0.0,No,25
0xab43,4.8,2022-03-12,21:10,21:15,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,27
0xadb7,4.0,2022-03-12,1,24:15:00,Fog,Low,0,Drinks,motorcycle,2.0,No,37
0x320b,4.1,2022-03-12,0.75,18:05,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,35
0x13fa,4.6,2022-03-12,17:55,18:05,Cloudy,Medium,1,Snack,motorcycle,0.0,No,32
0x7f88,4.1,2022-03-12,23:30,23:40,Cloudy,Low,1,Buffet,motorcycle,0.0,No,39
0x57b0,4.9,2022-03-12,0.958333333,23:10,Cloudy,Low,0,Buffet,motorcycle,2.0,No,41
0x889b,4.9,2022-03-12,20:10,20:20,Cloudy,Jam,0,Meal,motorcycle,2.0,No,42
0x180a,4.7,2022-03-12,21:40,21:55,Windy,Jam,0,Buffet,motorcycle,1.0,No,35
0x33c8,4.7,2022-03-12,17:45,17:55,Stormy,Medium,1,Buffet,scooter,1.0,No,29
0x1602,4.9,2022-03-12,17:45,0.75,Windy,Medium,0,Drinks,motorcycle,2.0,No,36
0xacb1,4.8,2022-03-12,23:40,23:50,Fog,Low,0,Drinks,motorcycle,0.0,No,22
0xaa3b,4.5,2022-03-12,20:50,0.875,Windy,Jam,1,Snack,motorcycle,1.0,No,40
0x2dc0,4.6,2022-03-12,19:55,20:05,Sunny,Jam,1,Drinks,scooter,1.0,No,28
0xba53,4.3,2022-03-12,18:50,18:55,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,40
0x535d,4.9,2022-03-12,20:35,20:50,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,29
0x1645,4.9,2022-03-12,17:10,17:20,Sunny,Medium,2,Buffet,scooter,1.0,No,18
0x11a4,4.2,2022-03-12,17:45,0.75,Windy,Medium,1,Buffet,motorcycle,1.0,No,32
0x4511,4.9,2022-03-12,19:30,19:35,Sunny,Jam,2,Meal,electric_scooter,1.0,No,16
0x52d4,4.9,2022-03-12,22:30,22:40,Stormy,Low,1,Buffet,motorcycle,0.0,No,13
0x31fb,5.0,2022-03-12,0.75,18:05,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,18
0x17fe,4.5,2022-03-12,23:25,23:30,Sandstorms,Low,2,Snack,scooter,0.0,No,12
0xb086,4.0,2022-03-12,18:55,19:05,Windy,Medium,0,Drinks,motorcycle,1.0,No,36
0xb2f4,4.6,2022-03-12,22:15,22:30,Stormy,Low,2,Drinks,motorcycle,1.0,No,18
0x15db,4.8,2022-03-12,19:55,20:05,Sunny,Jam,1,Meal,motorcycle,1.0,No,25
0x35e7,4.6,2022-03-12,19:15,19:20,Stormy,Jam,2,Meal,scooter,0.0,No,15
0x30a1,4.9,2022-03-12,20:30,20:40,Stormy,Jam,2,Buffet,scooter,0.0,No,16
0x433c,4.6,2022-03-12,20:25,20:35,Stormy,Jam,0,Drinks,motorcycle,1.0,No,29
0x17ba,4.9,2022-03-12,18:25,18:35,Fog,Medium,0,Snack,motorcycle,1.0,No,37
0x1d78,4.5,2022-03-12,17:25,17:30,Sandstorms,Medium,1,Drinks,scooter,0.0,No,17
0x2f07,4.8,2022-03-12,22:10,22:15,Sandstorms,Low,0,Meal,motorcycle,1.0,No,16
0x55a4,4.8,2022-03-12,22:20,22:30,Sandstorms,Low,1,Snack,scooter,0.0,No,19
0x4689,4.5,2022-03-12,17:30,17:35,Sunny,Medium,0,Buffet,motorcycle,0.0,No,17
0x4a00,4.2,2022-03-12,21:20,21:35,Sunny,Jam,0,Buffet,motorcycle,0.0,No,33
0x74b3,4.7,2022-03-12,23:25,23:30,Sandstorms,Low,2,Drinks,scooter,0.0,No,18
0x3f8f,4.4,2022-03-12,18:20,18:25,Stormy,Medium,1,Buffet,motorcycle,1.0,No,35
0x9a1c,4.7,2022-03-12,19:40,19:50,Cloudy,Jam,0,Snack,motorcycle,2.0,No,51
0x68a7,4.6,2022-03-12,22:30,22:40,Stormy,Low,1,Meal,scooter,0.0,No,22
0x32f2,4.6,2022-03-12,19:35,19:45,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,28
0x2619,4.9,2022-03-12,23:15,23:25,Stormy,Low,0,Snack,motorcycle,1.0,No,27
0x2f47,4.9,2022-03-12,18:55,19:05,Fog,Medium,2,Buffet,motorcycle,1.0,No,33
0x4512,4.6,2022-03-12,23:30,23:40,Stormy,Low,0,Meal,motorcycle,0.0,No,21
0x10ba,4.7,2022-03-12,22:45,22:50,Sunny,Low,0,Snack,motorcycle,1.0,No,22
0x9c7e,3.1,2022-03-12,22:25,22:30,Sunny,Low,2,Buffet,scooter,1.0,No,37
0x6856,4.4,2022-03-12,20:50,21:05,Cloudy,Jam,2,Buffet,scooter,1.0,No,31
0xac62,4.8,2022-03-12,18:20,18:25,Windy,Medium,0,Snack,motorcycle,1.0,No,28
0x916a,4.7,2022-03-12,19:25,19:35,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,24
0x5dab,4.8,2022-03-12,22:10,22:25,Cloudy,Low,0,Snack,motorcycle,1.0,Yes,42
0x9dde,5.0,2022-03-12,18:15,18:25,Windy,Medium,0,Buffet,motorcycle,1.0,Yes,46
0x9906,4.6,2022-03-12,17:45,17:50,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,22
0xa002,4.7,2022-03-12,22:50,0.958333333,Stormy,Low,0,Meal,motorcycle,1.0,No,22
0x4339,5.0,2022-03-12,23:15,23:30,Windy,Low,1,Buffet,motorcycle,1.0,No,12
0x8094,4.0,2022-03-12,23:45,23:55,Cloudy,Low,0,Drinks,motorcycle,1.0,No,35
0xa9f7,4.6,2022-03-12,22:40,22:50,Sunny,Low,1,Drinks,motorcycle,1.0,No,15
0x5dbb,4.5,2022-03-12,18:55,0.791666667,Windy,Medium,0,Buffet,motorcycle,1.0,No,27
0x6797,4.9,2022-03-12,17:35,17:45,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,22
0x1f76,4.9,2022-03-12,17:45,17:55,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,37
0xa4b5,4.3,2022-03-12,18:20,18:30,Stormy,Medium,0,Snack,motorcycle,1.0,No,31
0xdad,4.8,2022-03-12,20:20,20:35,Stormy,Jam,0,Snack,motorcycle,1.0,No,27
0x671a,4.4,2022-03-12,17:40,17:45,Cloudy,Medium,2,Snack,scooter,1.0,No,37
0xa0b8,4.9,2022-03-12,23:40,23:50,Fog,Low,2,Buffet,scooter,1.0,No,28
0xa4b8,4.8,2022-03-12,17:30,17:45,Fog,Medium,0,Buffet,motorcycle,2.0,No,40
0xbacb,3.5,2022-03-12,22:35,22:40,Cloudy,Low,2,Meal,motorcycle,1.0,No,32
0x218b,4.2,2022-03-12,20:35,20:50,Stormy,Jam,2,Drinks,scooter,1.0,No,42
0xa7a3,4.7,2022-03-12,17:25,17:35,Windy,Medium,0,Meal,motorcycle,1.0,No,33
0x9705,4.7,2022-03-12,17:50,17:55,Fog,Medium,0,Drinks,motorcycle,2.0,No,42
0x1c0e,4.9,2022-03-12,0.791666667,19:05,Stormy,Medium,0,Drinks,motorcycle,1.0,No,28
0x8ac8,4.3,2022-03-12,21:55,22:05,Fog,Jam,2,Drinks,scooter,1.0,No,42
0x6db6,4.3,2022-03-12,19:45,19:50,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,52
0x8532,4.3,2022-03-12,18:35,18:40,Fog,Medium,2,Meal,electric_scooter,1.0,No,33
0x5989,5.0,2022-03-12,17:25,17:30,Sunny,Medium,0,Drinks,motorcycle,0.0,No,29
0x95ee,5.0,2022-03-12,19:30,19:35,Stormy,Jam,0,Meal,motorcycle,0.0,No,26
0x2685,4.7,2022-03-12,22:15,22:30,Sunny,Low,0,Buffet,motorcycle,0.0,No,22
0x2c1e,4.5,2022-03-12,22:55,23:05,Windy,Low,2,Drinks,motorcycle,1.0,No,27
0x71e6,4.6,2022-03-12,23:55,24:10:00,Windy,Low,0,Buffet,motorcycle,1.0,No,26
0x2de9,4.7,2022-03-12,20:40,20:50,Sunny,Jam,1,Drinks,motorcycle,0.0,No,19
0x55f4,4.9,2022-03-12,19:20,19:30,Sunny,Jam,1,Drinks,motorcycle,1.0,No,19
0x38c5,4.7,2022-03-12,22:35,22:40,Stormy,Low,2,Snack,electric_scooter,0.0,No,12
0xf8b,4.9,2022-03-12,19:45,19:50,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,28
0x325c,4.4,2022-03-12,21:15,21:20,Cloudy,Jam,1,Meal,motorcycle,2.0,Yes,45
0x6c41,5.0,2022-03-12,23:55,24:10:00,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,29
0x4546,3.6,2022-03-12,17:40,17:50,Windy,Medium,1,Drinks,scooter,1.0,No,36
0x4ffe,4.9,2022-03-12,23:40,23:50,Stormy,Low,0,Buffet,motorcycle,0.0,No,20
0xae9f,4.6,2022-03-12,22:20,22:25,Stormy,Low,1,Drinks,motorcycle,0.0,No,26
0x33ac,4.8,2022-03-12,22:10,22:15,Fog,Low,0,Snack,motorcycle,1.0,No,36
0x4ea2,4.9,2022-03-12,1,24:15:00,Sunny,Low,2,Meal,electric_scooter,1.0,No,21
0x4c47,3.9,2022-03-12,20:30,20:40,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,31
0x941a,4.6,2022-03-12,20:35,20:40,Fog,Jam,0,Buffet,motorcycle,1.0,No,46
0x4753,4.6,2022-03-12,0.75,18:05,Stormy,Medium,2,Snack,motorcycle,1.0,No,20
0x7264,4.0,2022-03-12,20:55,0.875,Stormy,Jam,0,Snack,motorcycle,1.0,No,38
0x33e4,4.6,2022-03-12,17:15,17:25,Stormy,Medium,0,Meal,motorcycle,1.0,No,30
0x37c5,4.2,2022-03-12,0.791666667,19:15,Windy,Medium,0,Drinks,motorcycle,1.0,No,32
0x8e2a,4.8,2022-03-12,17:40,17:45,Windy,Medium,0,Meal,motorcycle,1.0,No,26
0x28bd,4.9,2022-03-12,22:25,22:35,Cloudy,Low,1,Drinks,motorcycle,0.0,No,21
0x851,4.0,2022-03-12,22:20,22:25,Cloudy,Low,0,Drinks,motorcycle,1.0,No,42
0xa6ef,4.7,2022-03-12,21:15,21:25,Sunny,Jam,0,Meal,motorcycle,0.0,No,26
0x3286,4.8,2022-03-12,21:35,21:50,Sandstorms,Jam,1,Buffet,scooter,1.0,No,21
0x3ab3,4.8,2022-03-12,21:35,21:40,Cloudy,Jam,0,Snack,motorcycle,2.0,No,48
0x66d7,4.8,2022-03-12,23:35,23:40,Fog,Low,0,Snack,motorcycle,0.0,No,23
0x560f,4.0,2022-03-12,20:35,20:50,Cloudy,Jam,1,Drinks,scooter,1.0,No,36
0x6ee6,4.7,2022-03-12,20:45,20:50,Stormy,Jam,0,Snack,motorcycle,1.0,No,37
0x22ee,4.3,2022-03-12,22:45,22:55,Cloudy,Low,0,Buffet,motorcycle,1.0,No,42
0xa30e,4.6,2022-03-12,23:10,23:25,Fog,Low,0,Meal,motorcycle,1.0,No,40
0xbb6e,3.8,2022-03-12,19:15,19:30,Windy,Jam,1,Snack,scooter,1.0,No,33
0x85ea,4.1,2022-03-12,21:30,21:35,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,39
0xafa1,4.3,2022-03-12,0.875,21:15,Stormy,Jam,0,Buffet,motorcycle,2.0,No,36
0x7d3a,3.8,2022-03-12,17:20,17:30,Windy,Medium,2,Drinks,electric_scooter,0.0,No,36
0x7976,4.6,2022-03-12,17:30,17:35,Fog,Medium,0,Buffet,motorcycle,1.0,No,40
0x6cba,4.9,2022-03-12,0.958333333,23:15,Windy,Low,1,Meal,motorcycle,0.0,No,10
0x841b,4.6,2022-03-12,22:30,22:40,Sunny,Low,1,Drinks,motorcycle,0.0,No,27
0x7dbe,4.9,2022-03-12,17:15,17:30,Stormy,Medium,1,Drinks,scooter,1.0,No,29
0x9eab,4.8,2022-03-12,22:40,22:55,Stormy,Low,2,Meal,electric_scooter,0.0,No,18
0x9903,4.8,2022-03-12,20:50,20:55,Fog,Jam,0,Snack,motorcycle,1.0,Yes,44
0x1c79,4.9,2022-03-12,22:20,22:25,Fog,Low,1,Drinks,motorcycle,1.0,No,25
0x5c3c,4.9,2022-03-12,21:25,21:35,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,26
0xa8ad,4.7,2022-03-12,21:15,21:20,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,41
0xb12d,4.8,2022-03-12,19:10,19:20,Sunny,Jam,0,Buffet,motorcycle,1.0,No,36
0x6965,4.2,2022-03-12,18:30,18:45,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,43
0x6f2f,4.2,2022-03-12,21:55,22:10,Fog,Jam,1,Meal,motorcycle,1.0,No,38
0x3e47,4.7,2022-03-12,23:35,23:40,Stormy,Low,2,Drinks,scooter,1.0,No,21
0x41d9,4.0,2022-03-12,21:35,21:40,Stormy,Jam,0,Buffet,motorcycle,3.0,No,49
0x1341,5.0,2022-03-12,17:50,17:55,Windy,Medium,2,Snack,scooter,1.0,No,20
0x8734,4.7,2022-03-12,18:50,18:55,Stormy,Medium,2,Drinks,scooter,1.0,No,26
0x2edb,4.0,2022-03-12,21:20,21:30,Stormy,Jam,0,Snack,motorcycle,3.0,No,54
0x952d,4.0,2022-03-12,20:15,20:30,Cloudy,Jam,2,Buffet,scooter,1.0,No,40
0x5aee,5.0,2022-03-12,0.75,18:15,Sunny,Medium,1,Meal,scooter,0.0,No,28
0x4b1d,4.9,2022-03-12,17:15,17:30,Fog,Medium,1,Buffet,motorcycle,1.0,No,32
0x9f4a,4.9,2022-03-12,0.875,21:05,Sunny,Jam,0,Buffet,motorcycle,1.0,No,27
0x2a05,4.7,2022-03-12,18:55,19:05,Sandstorms,Medium,2,Drinks,scooter,0.0,No,28
0x2df0,5.0,2022-03-12,19:20,19:30,Sunny,Jam,0,Drinks,motorcycle,1.0,No,37
0xb2ea,4.3,2022-03-12,19:40,19:50,Stormy,Jam,0,Meal,motorcycle,0.0,No,46
0x3d4b,4.7,2022-03-12,21:50,22:05,Sandstorms,Jam,2,Meal,scooter,1.0,No,25
0xa39e,4.9,2022-03-12,20:20,20:30,Stormy,Jam,0,Buffet,motorcycle,1.0,No,30
